id,employee_status,country_residence,gender,age,cust_new,cust_seniority,init_cust_that_left,ult_fec_cli_1t,indrel_1mes,cust_relation_start_of_month,residence_index,foreigner_index,spouse,input_channel,indfall,tipodom,province_code,province_name,cust_active,gross_income,segmentation,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
1050289,N,ES,V,33,0,35,1,,1,A,S,N,,KHE,N,1,6,BADAJOZ,1,67589.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050290,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,237593.22,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050291,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,155915.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050292,N,ES,H,25,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050293,N,ES,H,25,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,34983.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050294,N,ES,H,22,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,21499.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050274,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,52766.04,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050249,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,94329.15,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050273,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,247945.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050271,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,38039.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050252,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,45588.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050253,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,440329.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050254,N,ES,V,22,0,35,1,,1,A,S,N,,KHD,N,1,2,ALBACETE,1,93290.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050257,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,73773.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050258,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050259,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,5,AVILA,1,55723.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050261,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,32943.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050262,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,40,SEGOVIA,0,63083.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050263,N,ES,V,25,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050264,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,6,BADAJOZ,0,64477.53,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050266,N,ES,H,37,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,128014.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050267,N,ES,V,26,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,129902.61,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050268,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,258143.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050269,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,21409.59,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050270,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050272,N,ES,H,46,0,35,1,,1,I,S,S,,KHE,N,1,45,TOLEDO,0,101748.15,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050295,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,44,TERUEL,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050201,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,63046.59,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050199,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,2,ALBACETE,0,159586.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050125,N,ES,V,23,0,35,1,,1,A,S,N,,KHE,N,1,34,PALENCIA,1,174366.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050130,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,3,ALICANTE,0,46456.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050132,N,ES,V,22,0,35,1,,1,I,S,N,,KHD,N,1,17,GIRONA,0,133921.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050134,N,ES,V,36,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,109175.34,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050135,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,13,CIUDAD REAL,0,25934.55,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050137,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050138,N,ES,V,24,0,35,1,,1,I,S,N,,KHE,N,1,34,PALENCIA,0,96487.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050141,N,ES,V,22,0,35,1,,1,I,S,N,,KHD,N,1,15,"CORU?A, A",0,52520.82,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050143,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,69380.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050144,N,ES,H,22,0,35,1,,1,A,S,N,,KHD,N,1,8,BARCELONA,1,95743.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050146,N,ES,H,35,0,35,1,,1,A,S,N,,KFA,N,1,28,MADRID,1,371313.09,02 - PARTICULARES,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050148,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,28305.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050149,N,ES,H,28,0,35,1,,1,I,S,N,,KHE,N,1,10,CACERES,0,77517,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050150,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,3,ALICANTE,0,50910.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050153,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,73161.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050124,N,ES,H,27,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,65431.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050154,N,ES,V,27,0,35,1,,1,A,S,S,,KHE,N,1,45,TOLEDO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050120,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,33658.59,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050116,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,1,517491.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050088,N,ES,H,22,0,35,1,,1,A,S,N,,KHD,N,1,45,TOLEDO,1,68995.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050091,N,ES,H,54,0,35,1,,1,A,S,N,,KFA,N,1,28,MADRID,1,132684.06,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1050094,N,ES,V,27,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,33263.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050095,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,34,PALENCIA,1,119315.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050096,N,ES,V,22,0,35,1,,1,A,S,N,,KHD,N,1,36,PONTEVEDRA,1,107088.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050098,N,ES,V,22,0,35,1,,1,I,S,N,,KHD,N,1,9,BURGOS,0,131094.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050102,N,ES,V,45,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,62171.13,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050103,N,ES,V,44,0,35,1,,1,A,S,N,,KHE,N,1,34,PALENCIA,1,56967.6,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050104,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,110330.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050107,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,17,GIRONA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050109,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,9,BURGOS,1,135536.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050110,N,ES,H,27,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,82232.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050111,N,ES,H,22,0,35,1,,1,I,S,N,,KHD,N,1,27,LUGO,0,90688.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050113,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,47,VALLADOLID,0,216039.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050114,N,ES,V,22,0,35,1,,1,I,S,N,,KHD,N,1,39,CANTABRIA,1,69131.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050117,N,ES,V,24,0,35,1,,1,A,S,N,,KHE,N,1,26,"RIOJA, LA",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050200,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60447.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050155,N,ES,V,27,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,54971.22,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1050157,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,9,BURGOS,0,68869.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050182,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,125221.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050183,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58957.14,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050184,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,194750.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050185,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,67433.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050186,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,139241.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050188,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,1,186640.32,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050189,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60542.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050190,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,128193.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050191,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,52931.67,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050192,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,1,206924.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050193,N,ES,V,30,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050194,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,2,ALBACETE,1,52777.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050195,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,69411.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050197,N,ES,H,27,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,44890.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050198,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,1,100985.82,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050179,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,103928.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050156,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58873.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050176,N,ES,H,27,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,107634.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050174,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,66474.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050158,N,ES,H,32,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,212434.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050159,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,23,JAEN,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050160,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,47382.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050161,N,ES,H,24,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,107645.82,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050162,N,ES,H,30,0,35,1,,1,I,S,N,,KHE,N,1,26,"RIOJA, LA",0,104039.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050163,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,187596.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050164,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,112330.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050165,N,ES,V,27,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,38420.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050166,N,ES,V,35,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,138819.3,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050167,N,ES,V,31,0,35,1,,1,I,S,N,,KHE,N,1,12,CASTELLON,0,42729.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050168,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,129970.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050169,N,ES,H,25,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,237484.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050171,N,ES,H,29,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,72540.87,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050172,N,ES,H,28,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,100036.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050173,N,ES,H,58,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050175,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,69710.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050296,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,24,LEON,1,69481.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050298,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,63048.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050299,N,ES,H,22,0,35,1,,1,A,S,N,,KHD,N,1,15,"CORU?A, A",1,119972.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050417,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,126123.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050418,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050419,N,ES,V,44,0,35,1,,1,I,S,S,,KHE,N,1,10,CACERES,0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050420,N,ES,H,24,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,70921.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050421,N,ES,V,23,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,364243.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050422,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,108519.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050423,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050424,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050425,N,ES,V,25,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,365948.07,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050426,N,ES,H,25,0,35,1,,1,I,S,N,,KHE,N,1,35,"PALMAS, LAS",0,926880.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050428,N,ES,H,23,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORU?A, A",1,154261.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050430,N,ES,V,33,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,65238.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050431,N,ES,H,23,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,109381.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
